Sentiment,Tweets
[4],['  Complaints filed against WSJ with Delhi Police and Maharashtra Police for spreading fake news over Delhi riots and Ankit S…']
[0],['  Delhi antiHindu riots ground report Hindu shops were exclusively targeted more than  Islamists were in ahir Hussa…']
[4],['  emember when everyone was excited that the AAP won in Delhi  weeks ago never looked so good']
[2],['  Several social media users have raised doubts about the authenticity of AAP councillor ahir Hussains video appeal for h…']
[4],[' AAP councillor ahir Hussain named in IB staffer’s murder is absconding']
[0],['espected  this  has deleted this tweet but it is a danger for  Bhai … ']
[4],['Surprised AAP and his Media companions trying to prove Kapil Mishra guilty for Delhi iots but as common man I don… ']
[4],['  Many of my followers criticized me and argued with me when I said will not support AAP during Delhi elections because t…']
[4],['  Photos of the rooftop of ahir Hussain of the AAP as taken by   Petrol bombs and bricks stored with an obvi…']
[0],[' hen why didnt you contested in Delhi to do the expose  Why PC and all Congressi leadership was celebrating AAP victory ']
[4],['  When I looked back all three including Ankit Sharma had disappeared Boy who escaped the Muslim mob in ahir Hussain’s b…']
[0],[' I am judging you with suspicion you are also the same politician as everyone else I regret suppo… ']
[4],['  I am no longer going to give any benefit of doubt to AAP and Kejriwal He should start wearing khaki pants now']
[0],['  Kanhaiya\r\r\r\nWhat if Any BJP leader Home have\r\r\r\n  mob\r\r\r\n Petrol bomb\r\r\r\n bags full of stones\r\r\r\nAcid packet\r\r\r\nSwords nd k…']
[2],[' Home ministry \r\r\r\nSupreme court \r\r\r\nAAP \r\r\r\nBecause court and HMO reacted in early  or  week maybe… ']
[0],['  From me as well Ive been warning about AAP for years At least with the BJP and Congress you know exactly where they…']
[4],['  Drama King has at last found a scapegoat to divert attention from the deadly iot against Hindus by a AAP Corporator ahir…']
[2],['he Goons Are provoked by congress AAP and intellectual terrorists under the deliberate misinformation on CAAno… ']
[0],['  Exactly errorist ahir Hussain made video to send it to just one person in AAP I Cell\r\r\r\n\r\r\r\nAnd AAP I Cell which is so act…']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[0],['  Delhi antiHindu riots ground report Hindu shops were exclusively targeted more than  Islamists were in ahir Hussa…']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[4],['Sir your team was present in the meeting held yesterday by DM North East and didnt have any concerns then about th… ']
[2],['  he govt needs to clarify if IB officer Sharma was targeted and killed at the behest of Aap’s ahir because Sharma was tailing…']
[0],['  Delhi antiHindu riots ground report Hindu shops were exclusively targeted more than  Islamists were in ahir Hussa…']
[0],['  Please watch the whole show I hv never given any cleanchit to ahir Hussain  ead what I have tweeted on the matter…']
[2],['  Several social media users have raised doubts about the authenticity of AAP councillor ahir Hussains video appeal for help…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[2],['   Following  Hanumans example in a misplaced fashion and turning east Delhi into L… ']
[0],['   I dont engage with Sanghis and their extended family but will say it h… ']
[2],['BEAKING NEWS\r\r\r\nWatch Aap News live \r\r\r\nBreakingNews AapNews Pakistan ']
[0],['  Delhi antiHindu riots ground report Hindu shops were exclusively targeted more than  Islamists were in ahir Hussa…']
[0],['  Please watch the whole show I hv never given any cleanchit to ahir Hussain  ead what I have tweeted on the matter…']
[4],['  Why should Pakistanis jump in when they have people like you to do your propaganda \r\r\r\nIt is AAP leaders like ahir Husain who ar…']
[0],['  One video played on loop does not tell the full story\r\r\r\n\r\r\r\nIn Delhi locality where AAP councillor stands accused of IB staf…']
[4],['  Why you can’t trust politicians anywhere \r\r\r\n\r\r\r\nBrilliant speech in  \r\r\r\n\r\r\r\n Permission for Sedition case in \r\r\r\n\r\r\r\neaso…']
[4],['  I just want to quote Sir  who said in \r\r\r\nAAP is not just a B team of its a sleeper cell of SS Hypoc…']
[2],['  AAP has made more Uturns in the last  weeks than Congress has in the last  yrs\r\r\r\n\r\r\r\nObserve the pindrop silence from the l…']
[4],['  Kejriwal runs AAP like a dictator nothing moves or happens within AAP without his know amp concurrence\r\r\r\nIt can not be belie…']
[2],[' Indeed they arehowever I was disappointed to see the timeline of some AAP supporters in last few d… ']
[4],['  Dear     Every Day Am Using Your App And Your Aap Make My Life Easy \r\r\r\n\r\r\r\nBut Now I Am emoving Your Ap…']
[4],['  here is much more to this conspiracy \r\r\r\nSome  lac Muslims claim their documents were burnt during riots\r\r\r\namp \r\r\r\nAAP Govt wil…']
[4],['  AAP started out as people criticising a government that was wrong\r\r\r\n\r\r\r\nMost AAP supporters are still those people amp stil…']
[2],['  Several social media users have raised doubts about the authenticity of AAP councillor ahir Hussains video appeal for help d…']
[2],['BEAKING NEWS\r\r\r\nWatch Aap News live \r\r\r\nBreakingNews AapNews Pakistan ']
[4],['  Many of my followers criticized me and argued with me when I said will not support AAP during Delhi elections because t…']
[4],['  Prashant Kishor is behind this transformation of AAP All he does is get parties to throw minorities under the bus and join re…']
[2],['  Hello  he video is from th Feb  He had sent this video to AAP spokesperson Deepak Bajpai\xa0and to a repor…']
[2],['  Delhi iots What exactly happened in locality where AAP leader stands accused of IB man’s murder ']
[2],['  We are forced to send our daughters to the relatives house AAP politician Haji Mohd Yunus has sent these rioters afte…']
[0],['  What would hv happen if BJP came to power in Delhi Everything worst has happened with AAP in power Absolute disgrace this…']
[2],['   mosques were burnt in  hours but V channels are busy showing that the riots were triggered from a rooftop by an AAP co…']
[0],['  On a day when AAP is spreading edited video to save errorist ahir Hussain so called fact checkers are busy attacking ot…']
[2],['   In AntiHinduiot shops were targeted by MuslimsofIndia showing their frustration covered by paid actors ']
[2],['  he govt needs to clarify if IB officer Sharma was targeted and killed at the behest of Aap’s ahir because Sharma was tailing…']
[0],['  So this will be the first historic decision by AAP kejriwal Where is Anna Hazare who is responsible for this\r\r\r\nhe whole Anna…']
[0],['I dont understand why BJP needs to protect Kapil Mishra He is an ex AAP and even lost the election How is he an asset']
[2],['  AAP has made more Uturns in the last  weeks than Congress has in the last  yrs\r\r\r\n\r\r\r\nObserve the pindrop silence from the l…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[4],['  Absolutely Shocking\r\r\r\n\r\r\r\nhe Delhi HC has issued notice to Centre Delhi govt amp Delhi police on a plea filed by a advocate…']
[2],['   mosques were burnt in  hours but V channels are busy showing that the riots were triggered from a rooftop by an AAP co…']
[4],['  AAP govt has given Delhi police permission to prosecute Kanhaiya Kumar in the  sedition case\r\r\r\n\r\r\r\nIts like that moment in…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[0],['  From me as well Ive been warning about AAP for years At least with the BJP and Congress you know exactly where they…']
[0],['  Please watch the whole show I hv never given any cleanchit to ahir Hussain  ead what I have tweeted on the matter…']
[4],['  What exactly happened in Delhi locality where AAP councillor stands accused of IB staffer’s murder  ']
[4],['   Ye show Sana ka hi Hai bhi Sana ke fans Dekh rhe h We love Sana we a… ']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[2],['  AAP has made more Uturns in the last  weeks than Congress has in the last  yrs\r\r\r\n\r\r\r\nObserve the pindrop silence from the l…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[2],['  he govt needs to clarify if IB officer Sharma was targeted and killed at the behest of Aap’s ahir because Sharma was tailing…']
[4],['  Guys yes I know something regarding SidNaaz\r\r\r\n\r\r\r\nAnd its a great news but I cant tell\r\r\r\n\r\r\r\nWait for the right time\r\r\r\n\r\r\r\nApne aap e…']
[2],['  AAP has made more Uturns in the last  weeks than Congress has in the last  yrs\r\r\r\n\r\r\r\nObserve the pindrop silence from the l…']
[2],['    Video is from th Feb\r\r\r\n']
[4],['  emember when everyone was excited that the AAP won in Delhi  weeks ago never looked so good']
[2],['   mosques were burnt in  hours but V channels are busy showing that the riots were triggered from a rooftop by an AAP co…']
[2],['  Several social media users have raised doubts about the authenticity of AAP councillor ahir Hussains video appeal for…']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[2],['  AAP spin doctors lying through their teeth when they say the sanction decision as unwillingness to interfere in criminal pr…']
[2],['  Hello  he video is from th Feb  He had sent this video to AAP spokesperson Deepak Bajpai\xa0and to a repor…']
[4],['In the mind have clubbed the BjPsupporters with AAP supporters One lot fell for the greed of ₹lacs the other f… ']
[2],['  Beyond hesaidshesaid and unverified videos some things were very clear in Khajuri Khas where an AAP leader stands accuse…']
[4],['  emember when everyone was excited that the AAP won in Delhi  weeks ago never looked so good']
[2],['  Delhi iots What exactly happened in locality where AAP leader stands accused of IB man’s murder ']
[2],['  he goons are provoked by congress AAP and intellectual terrorists under the deliberate misinformation on CAA now…']
[4],['  Who is responsible for the delhi riots 😓😞😖\r\r\r\nKejriwalIsASanke\r\r\r\nKejriwalMustesign\r\r\r\nKejriwalMustesign\r\r\r\nAAP Leaders\r\r\r\nahir hu…']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[2],['  Attacking the police  AAP leader Sanjay Singh asked if the police was “under pressure” to not lodge an FI against BJP…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[4],['  AAP govt has given Delhi police permission to prosecute Kanhaiya Kumar in the  sedition case\r\r\r\n\r\r\r\nIts like that moment in…']
[4],['  Gautam Gulati \r\r\r\n Agar ShehnaazGill aisi hi Hain to aap mese koi hai Jo isko abhi ke abhi reject karna chahta hai…']
[4],['  AAP started out as people criticising a government that was wrong\r\r\r\n\r\r\r\nMost AAP supporters are still those people amp stil…']
[4],['  Just now  spokesperson Ajoy Kumar made a stunning statement on  Big Fight He said if the objectionable speech…']
[0],['  If someone from the AAP could make petrol bombs amp store ammunition with the intent of killing innocent people he’d be rec…']
[0],['  From me as well Ive been warning about AAP for years At least with the BJP and Congress you know exactly where they…']
[4],['  What nonsense\r\r\r\nSo you mean to say that ahir Hussain being prosecuted is a strategy by AAP a… ']
[4],['  Just now  spokesperson Ajoy Kumar made a stunning statement on  Big Fight He said if the objectionable speech…']
[2],['  Delhi iots What exactly happened in locality where AAP leader stands accused of IB man’s murder ']
[0],['  Delhi antiHindu riots ground report Hindu shops were exclusively targeted more than  Islamists were in ahir Hussa…']
[2],['here is much more to this conspiracy  Some  lac Muslims claim their documents were burnt during riots amp AAP Gov… ']
[4],['  AAP started out as people criticising a government that was wrong\r\r\r\n\r\r\r\nMost AAP supporters are still those people amp stil…']
[0],[' what a joke one day u sit with him to defeat the BJP  the next day u r frustrated with him this iis wha… ']
[0],['  Only way out is to give Arvind a Full State \r\r\r\n\r\r\r\nAll Volunteers shud leave aside his differences and work towards AAP gett…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[2],['  he primary source of the allegation against ahir Hussain was a tweet from journalist ahul Pandita who cited allegation…']
[2],['  A pincer movement is on by the SS BJP for hard core bigots AAP to mop up the votes of liberals and minorities amp more sic…']
[0],['    You mentioned Objectionable What is shame in this']
[4],['  Many of my followers criticized me and argued with me when I said will not support AAP during Delhi elections because t…']
[2],['After defeating BJP on the issue in Delhi polls Aap govt wants to expose it in courts by giving nod to prosecute K… ']
[0],['If that is soft hindutva AAP has gone further remember the rant against shaheen bagh ']
[2],['here is much more to this conspiracy  Some  lac Muslims claim their documents were burnt during riots amp AAP Gov… ']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[4],['  ajendra Kumar a Brahmin resident believed that Muslims had taken over Delhi under the AAP “Paanch saalon mein ghul…']
[2],[' AAP is the new BJP \r\r\r\nClearly if SS wants to be in existence definitely SS dump bjp in  future beca… ']
[4],['  Many of my followers criticized me and argued with me when I said will not support AAP during Delhi elections because t…']
[2],['  AAP has made more Uturns in the last  weeks than Congress has in the last  yrs\r\r\r\n\r\r\r\nObserve the pindrop silence from the l…']
[0],['   dhimmi    keep your smirk aside Seems like u are a text book stupid Point here is Kapil was in…']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[4],['  AAP govt has given Delhi police permission to prosecute Kanhaiya Kumar in the  sedition case\r\r\r\n\r\r\r\nIts like that moment in…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[4],['  Why you can’t trust politicians anywhere \r\r\r\n\r\r\r\nBrilliant speech in  \r\r\r\n\r\r\r\n Permission for Sedition case in \r\r\r\n\r\r\r\neaso…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[4],['  Please follow this extremely talented artist \r\r\r\n\r\r\r\nAap sabhi ka aabhaar rahega \r\r\r\n\r\r\r\n \r\r\r\n\r\r\r\nFF']
[2],['  he govt needs to clarify if IB officer Sharma was targeted and killed at the behest of Aap’s ahir because Sharma was tailing…']
[0],[' dhimmi    keep your smirk aside Seems like u are a text book stupid Point here is Kapil was… ']
[2],['   mosques were burnt in  hours but V channels are busy showing that the riots were triggered from a rooftop by an AAP co…']
[0],['  here is now tons of evidence that IB officer Ankit Sharma was killed by A Jihadi mob coming from the house of the aap Co…']
[0],['  One video played on loop does not tell the full story\r\r\r\n\r\r\r\nIn Delhi locality where AAP councillor stands accused of IB staf…']
[0],[' Just because ahir HussainAAM Aadmi Party name is being involved in the Delhi riot and the brutal… ']
[2],['  AAP has made more Uturns in the last  weeks than Congress has in the last  yrs\r\r\r\n\r\r\r\nObserve the pindrop silence from the l…']
[0],['  here is now tons of evidence that IB officer Ankit Sharma was killed by A Jihadi mob coming from the house of the aap Co…']
[4],['  Where are those who blamed ahul Gandhi for not forming an alliance with AAP   \r\r\r\n\r\r\r\nI saw even some Congressis doing it']
[4],['  he song Sukoon from ItHappenedinCalcutta beautifully captures the essence of love jo aap ko sukoon de aur aap ka s…']
[2],['   mosques were burnt in  hours but V channels are busy showing that the riots were triggered from a rooftop by an AAP co…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[0],['  From me as well Ive been warning about AAP for years At least with the BJP and Congress you know exactly where they…']
[0],['  Delhi antiHindu riots ground report Hindu shops were exclusively targeted more than  Islamists were in ahir Hussa…']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[4],['     is the mouthpiece of AAP AAP has dissociated itself but they want to rehabilitate…']
[2],['Or AAPs prospective Bihar CMcandidate pattacut Kanhaiya from Bihar Elections ']
[2],['Many members of AAP are directly implicated ']
[2],['  I think anyone with a clear conscience who supported AAP will feel the same way as  cheated and laid down…']
[2],['  So AAP has now rendered itself completely irrelevant its national project cancelled']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[2],['  AAP has made more Uturns in the last  weeks than Congress has in the last  yrs\r\r\r\n\r\r\r\nObserve the pindrop silence from the l…']
[0],['  here is now tons of evidence that IB officer Ankit Sharma was killed by A Jihadi mob coming from the house of the aap Co…']
[4],['  Yes terrorist ahir Hussein AAP councillor is true Bangladeshi terrorist protected well… ']
[0],['  Please watch the whole show I hv never given any cleanchit to ahir Hussain  ead what I have tweeted on the matter…']
[2],['  AAP has made more Uturns in the last  weeks than Congress has in the last  yrs\r\r\r\n\r\r\r\nObserve the pindrop silence from the l…']
[4],['  When wise people of Delhi voted congress they got Ecofriendly transport Bus modern airport o… ']
[4],['  o keep up with the tradition of Antinational AAP to fool people using national flag anthem amp nationalism as deception h…']
[4],['  Many of my followers criticized me and argued with me when I said will not support AAP during Delhi elections because t…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[4],['  AAP govt has given Delhi police permission to prosecute Kanhaiya Kumar in the  sedition case\r\r\r\n\r\r\r\nIts like that moment in…']
[0],['   \r\r\r\n\r\r\r\nIt took me  years to meet my Superstar\r\r\r\n\r\r\r\nWHA AN ICONOC GENLEMAN\r\r\r\n\r\r\r\nLOVE YOU ILL MY LAS BEAHE\r\r\r\n\r\r\r\nOUCHI…']
[4],[' Ideologically AAP is B team of bjp']
[0],['  ParasChhabra Hats off man\r\r\r\nSeriously you are Abra ka Dabra\r\r\r\nSaza ke trap se  aap to nikal liye\r\r\r\nHamare Siddy boi trapped ho…']
[2],['  AAP has made more Uturns in the last  weeks than Congress has in the last  yrs\r\r\r\n\r\r\r\nObserve the pindrop silence from the l…']
[2],['  he govt needs to clarify if IB officer Sharma was targeted and killed at the behest of Aap’s ahir because Sharma was tailing…']
[4],['  Just now  spokesperson Ajoy Kumar made a stunning statement on  Big Fight He said if the objectionable speech…']
[4],['  Any person who is found guilty should be given stringent punishmentIf any one related to AAP is found guilty then that perso…']
[0],['  here is now tons of evidence that IB officer Ankit Sharma was killed by A Jihadi mob coming from the house of the aap Co…']
[4],['  You know if we had known voting for AAP meant massive riots and subservience to Amit Shah we might as well have voted f…']
[2],['  Verification AAP councillor ahir Hussain’s video appealing for police help\r\r\r\n\r\r\r\n']
[2],['Different news Both sides have suffered as per authorities But people hell bent on blaming each other as radicals… ']
[2],['  AAP has made more Uturns in the last  weeks than Congress has in the last  yrs\r\r\r\n\r\r\r\nObserve the pindrop silence from the l…']
[2],['  he govt needs to clarify if IB officer Sharma was targeted and killed at the behest of Aap’s ahir because Sharma was tailing…']
[4],['  AAP started out as people criticising a government that was wrong\r\r\r\n\r\r\r\nMost AAP supporters are still those people amp stil…']
[4],['  Where are those who blamed ahul Gandhi for not forming an alliance with AAP   \r\r\r\n\r\r\r\nI saw even some Congressis doing it']
[2],['  Beyond hesaidshesaid and unverified videos some things were very clear in Khajuri Khas where an AAP leader stands accuse…']
[0],['  here is now tons of evidence that IB officer Ankit Sharma was killed by A Jihadi mob coming from the house of the aap Co…']
[4],[' In AntiHinduiot shops were targeted by MuslimsofIndia showing their frustration covered by paid ac… ']
[4],['  ArvindKejriwal biography in brief \r\r\r\n\r\r\r\n SS appoints puppet hey rope in Anna Hazare\r\r\r\n Corruption is an emotive issue\r\r\r\n…']
[4],['  AAP govt has given Delhi police permission to prosecute Kanhaiya Kumar in the  sedition case\r\r\r\n\r\r\r\nIts like that moment in…']
[4],['   is the mouthpiece of AAP AAP has dissociated itself but they want to rehab… ']
[4],['  AAP has been a BJP in just sophisticated way From the day one IAC was nothing but SS supported and funded mechanism to…']
[2],[' is fact checking with the help of watsapp forwards instead dng a deep forensic analysis  \r\r\r\n\r\r\r\nAt first sight… ']
[4],['  hose who forgot their history Future is not kind to them\r\r\r\n\r\r\r\nhats the reason all barbarian acts were erased from our hi…']
[0],['  Please watch the whole show I hv never given any cleanchit to ahir Hussain  ead what I have tweeted on the matter…']
[0],[' Might be afraid someone should file \r\r\r\n']
[2],['  he govt needs to clarify if IB officer Sharma was targeted and killed at the behest of Aap’s ahir because Sharma was tailing…']
[2],['  Several social media users have raised doubts about the authenticity of AAP councillor ahir Hussains video appeal for help d…']
[0],['  Delhi antiHindu riots ground report Hindu shops were exclusively targeted more than  Islamists were in ahir Hussa…']
[4],['      Sir   aap shows k host ban jaate\r\r\r\nBetter n unbia…']
[0],['  On the day of election results you were ecstatic because AAP was winning\r\r\r\n\r\r\r\nYou even made fun of  \r\r\r\n\r\r\r\nYou even…']
[2],['HIS IS CONGESS WHO NUUES BOE BANK  DESH DOHISSONIA AND CONGESS WIH AAP AND KEJI AE ENEMIES OF HINDUS A… ']
[2],['  Several social media users have raised doubts about the authenticity of AAP councillor ahir Hussains video appeal for help d…']
[2],['  he govt needs to clarify if IB officer Sharma was targeted and killed at the behest of Aap’s ahir because Sharma was tailing…']
[2],['  Several social media users have raised doubts about the authenticity of AAP councillor ahir Hussains video appeal for h…']
[2],['  he govt needs to clarify if IB officer Sharma was targeted and killed at the behest of Aap’s ahir because Sharma was tailing…']
[4],['  Exactly \r\r\r\nSo when equiry was in AAP hand they did it impartially and KK got clean chit\r\r\r\n\r\r\r\nNow dey only needed  clear d fil…']
[2],['here is much more to this conspiracy  Some  lac Muslims claim their documents were burnt during riots amp AAP Gov… ']
[2],['  Several social media users have raised doubts about the authenticity of AAP councillor ahir Hussains video appeal for h…']
[4],['  Many of my followers criticized me and argued with me when I said will not support AAP during Delhi elections because t…']
[2],['  Several social media users have raised doubts about the authenticity of AAP councillor ahir Hussains video appeal for help d…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[2],['  he govt needs to clarify if IB officer Sharma was targeted and killed at the behest of Aap’s ahir because Sharma was tailing…']
[2],['  hose who were celebrating Delhi esults are now turning liberal and abusing AAP n calling it Sanghi Ab bijli paani schools…']
[2],['  Update I heard \r\r\r\nUpto  Muslins hav claimed that all their documents were burnt during riots\r\r\r\n\r\r\r\nAAP Govt will set up camps…']
[2],['  AltNews guys who factcheck even memes shared by W are completely silent on the doctored video being spread by AAP to…']
[2],['BEAKING NEWS\r\r\r\nWatch Aap News live \r\r\r\nBreakingNews AapNews Pakistan ']
